time,open,high,low,close,Kernel Regression Estimate,Distance Above Kernel,Distance Below Kernel,Buy,Sell,StopBuy,StopSell,Upper Envelope: Far,Upper Envelope: Average,Upper Envelope: Near,Envelope Midline,Lower Envelope: Near,Lower Envelope: Average,Lower Envelope: Far,Chars,Chars,Chars,Chars,Shapes,Shapes,Qualified Strategy,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1655298000,1.20634,1.20974,1.2046,1.20646,1.2106207668303415,NaN,NaN,NaN,NaN,NaN,NaN,1.248784444025137,1.2331238028146558,1.2174631616041747,1.2102351733531833,1.203007185102192,1.1873465438917108,1.1716859026812296,0,0,0,0,NaN,NaN,0,32.29516860764795,36.21915339113831,NaN,NaN,NaN,NaN
1655312400,1.20646,1.2205,1.20286,1.21728,1.210372456975564,NaN,NaN,NaN,NaN,NaN,NaN,1.2493064118318822,1.233490221469534,1.2176740311071859,1.2103742509399482,1.2030744707727106,1.1872582804103624,1.1714420900480143,0,0,0,0,NaN,NaN,0,46.61308207895859,36.265000019953945,NaN,NaN,NaN,NaN
1655326800,1.21728,1.21897,1.21584,1.21786,1.210639006508819,NaN,NaN,NaN,NaN,NaN,NaN,1.2499752258740218,1.234023864899507,1.2180725039249922,1.21071033732137,1.2033481707177476,1.1873968097432328,1.171445448768718,0,0,0,0,NaN,NaN,0,47.256970419454994,36.38757541804834,NaN,NaN,NaN,NaN
1655341200,1.21786,1.21862,1.21419,1.21466,1.2108670133782051,NaN,NaN,NaN,NaN,NaN,NaN,1.2504281514479147,1.2343561706692578,1.2182841898906012,1.2108663526081442,1.2034485153256873,1.1873765345470306,1.1713045537683737,0,0,0,0,NaN,NaN,0,44.09694291836353,36.52199362355896,NaN,NaN,NaN,NaN
1655355600,1.21466,1.21552,1.20582,1.21284,1.2107802861036765,NaN,NaN,NaN,NaN,NaN,NaN,1.2508228621824273,1.2346188985131095,1.2184149348437918,1.2109361823810296,1.2034574299182674,1.1872534662489498,1.171049502579632,0,0,0,0,NaN,NaN,0,42.36191424725697,36.63803827694778,NaN,NaN,NaN,NaN
1655370000,1.21284,1.22472,1.20412,1.22217,1.2112653031974692,NaN,NaN,NaN,NaN,NaN,NaN,1.252278534787206,1.2358779206000767,1.2194773064129474,1.2119077921727337,1.20433827793252,1.1879376637453907,1.1715370495582613,0,0,0,0,NaN,NaN,0,52.64763612164594,36.879647637884794,NaN,NaN,NaN,NaN
1655384400,1.22217,1.24066,1.22214,1.23804,1.2133018024908269,NaN,NaN,NaN,NaN,NaN,NaN,1.2553354993021213,1.2386858360392665,1.2220361727764117,1.2143517128089403,1.2066672528414688,1.190017589578614,1.1733679263157593,0,0,0,0,NaN,NaN,0,64.31334302594645,37.08769890479668,NaN,NaN,64.31334302594645,NaN
1655398800,1.23804,1.23982,1.2345,1.23529,1.2156064427781912,NaN,NaN,NaN,NaN,NaN,NaN,1.2580892072783822,1.2412061302705473,1.2243230532627123,1.2165308638744807,1.2087386744862492,1.1918555974784142,1.1749725204705792,0,0,0,0,NaN,NaN,0,61.48657513226699,37.293979739020216,NaN,NaN,NaN,NaN
1655413200,1.23529,1.23632,1.232,1.2325,1.2176100837052828,NaN,NaN,NaN,NaN,NaN,NaN,1.2604846265079392,1.2433907421982457,1.2262968578885522,1.2184073728225397,1.2105178877565272,1.1934240034468337,1.1763301191371403,0,0,0,0,NaN,NaN,0,58.66913347400369,37.498231411175475,NaN,NaN,NaN,NaN
1655427600,1.2325,1.23315,1.22856,1.23062,1.2192816627966758,NaN,NaN,NaN,NaN,NaN,NaN,1.2625655824113406,1.2452832308342288,1.228000879257117,1.2200244092984502,1.2120479393397834,1.1947655877626717,1.1774832361855598,0,0,0,0,NaN,NaN,0,56.78107025366744,37.700088693443874,NaN,NaN,NaN,NaN
